the,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
of,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
and,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,a metric unit of length equal to one ten billionth of a meter (or 0.0001 micron); used to specify wavelengths of electromagnetic radiation,any of several fat-soluble vitamins essential for normal vision; prevents night blindness or inflammation or dryness of the eyes,one of the four nucleotides used in building DNA; all four nucleotides have a common phosphate group and a sugar (ribose),(biochemistry) purine base found in DNA and RNA; pairs with thymine in DNA and with uracil in RNA,"the basic unit of electric current adopted under the Systeme International d'Unites; ""a typical household circuit carries 15 to 50 amps""",the 1st letter of the Roman alphabet,the blood group whose red cells carry the A antigen,,,,,,,,,,,,,,,,,,,,,,,,,,
is,"have the quality of being; (copula, used with an adjective or a predicate noun); ""John is rich""; ""This is not a good answer""","be identical to; be someone or something; ""The president of the company is John Smith""; ""This is my house""","occupy a certain position or area; be somewhere; ""Where is my umbrella?"" ""The toolshed is in the back""; ""What is behind this behavior?""","have an existence, be extant; ""Is there a God?""","happen, occur, take place; ""I lost my wallet; this was during the visit to my parents' house""; ""There were two hundred people at his funeral""; ""There was a lot of noise in the kitchen""","be identical or equivalent to; ""One dollar equals 1,000 rubles these days!""","form or compose; ""This money is my only income""; ""The stone wall was the backdrop for the performance""; ""These constitute my entire belonging""; ""The children made up the chorus""; ""This sum represents my entire income for a year""; ""These few men comprise his entire army""","work in a specific place, with a specific subject, or in a specific function; ""He is a herpetologist""; ""She is our resident philosopher""","represent, as of a character on stage; ""Derek Jacobi was Hamlet""","spend or use time; ""I may be an hour""","have life, be alive; ""Our great leader is no more""; ""My grandfather lived until the end of war""","to remain unmolested, undisturbed, or uninterrupted -- used only in infinitive form; ""let her be""","be priced at; ""These shoes cost $100""",,,,,,,,,,,,,,,,,,,,
charge,"an impetuous rush toward someone or something; ""the wrestler's charge carried him past his adversary""; ""the battle began with a cavalry charge""","(criminal law) a pleading describing some wrong or offense; ""he was arrested on a charge of larceny""","the price charged for some article or service; ""the admission charge""","the quantity of unbalanced electricity in a body (either positive or negative) and construed as an excess or deficiency of electrons; ""the battery needed a fresh charge""","attention and management implying responsibility for safety; ""he is in the care of a bodyguard""","a special assignment that is given to a person or group; ""a confidential mission to London""; ""his charge was deliver a message""","a person committed to your care; ""the teacher led her charges across the street""","financial liabilities (such as a tax); ""the charges against the estate""","(psychoanalysis) the libidinal energy invested in some idea or person or object; ""Freud thought of cathexis as a psychic analog of an electrical charge""","the swift release of a store of affective force; ""they got a great bang out of it""; ""what a boot!""; ""he got a quick rush from injecting heroin""; ""he does it for kicks""","request for payment of a debt; ""they submitted their charges at the end of each month""","a formal statement of a command or injunction to do something; ""the judge's charge to the jury""","an assertion that someone is guilty of a fault or offence; ""the newspaper published charges that Jones was guilty of drunken driving""",heraldry consisting of a design or image depicted on a shield,"a quantity of explosive to be set off at one time; ""this cartridge has a powder charge of 50 grains""",,,,,,,,,,,,,,,,,,
detail,"an isolated fact that is considered separately from the whole; ""several of the details are similar""; ""a point of information""","a small part that can be considered separately from the whole; ""it was perfect in all details""","extended treatment of particulars; ""the essay contained too much detail""","a crew of workers selected for a particular task; ""a detail was sent to remove the fallen trees""","a temporary military unit; ""the peacekeeping force includes one British contingent""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
moral,"the significance of a story or event; ""the moral of the story is to love thy neighbor""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
directly,"without deviation; ""the path leads directly to the lake""; ""went direct to the office""","without anyone or anything intervening; ""these two factors are directly related""; ""he was directly responsible""; ""measured the physical properties directly""","without delay or hesitation; with no time intervening; ""he answered immediately""; ""found an answer straightaway""; ""an official accused of dishonesty should be suspended forthwith""; ""Come here now!""","in a forthright manner; candidly or frankly; ""he didn't answer directly""; ""told me straight out""; ""came out flat for less work and more pay""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
treatment,care provided to improve a situation (especially medical procedures or applications that are intended to relieve illness or injury),"the management of someone or something; ""the handling of prisoners""; ""the treatment of water sewage""; ""the right to equal treatment in the criminal justice system""","a manner of dealing with something artistically; ""his treatment of space borrows from Italian architecture""","an extended communication (often interactive) dealing with some particular topic; ""the book contains an excellent discussion of modal logic""; ""his treatment of the race question is badly biased""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
remove,"degree of figurative distance or separation; ""just one remove from madness"" or ""it imitates at many removes a Shakespearean tragedy"";",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entire,uncastrated adult male horse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
possibility,"a future prospect or potential; ""this room has great possibilities""","capability of existing or happening or being true; ""there is a possibility that his sense of smell has been impaired""","a tentative insight into the natural world; a concept that is not yet verified but that if true would explain certain facts or phenomena; ""a scientific hypothesis that survives experimental testing becomes a scientific theory""; ""he proposed a fresh theory of alkalis that later was accepted in chemical practices""","a possible alternative; ""bankruptcy is always a possibility""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
far,"a terrorist organization that seeks to overthrow the government dominated by Tutsi and to institute Hutu control again; ""in 1999 ALIR guerrillas kidnapped and killed eight foreign tourists""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
set,"a group of things of the same kind that belong together and are so used; ""a set of books""; ""a set of golf clubs""; ""a set of teeth""","(mathematics) an abstract collection of numbers or symbols; ""the set of prime numbers is infinite""","several exercises intended to be done in series; ""he did four sets of the incline bench press""","representation consisting of the scenery and other properties used to identify the location of a dramatic production; ""the sets were meticulously authentic""","an unofficial association of people or groups; ""the smart set goes there""; ""they were an angry lot""","a relatively permanent inclination to react in a particular way; ""the set of his mind was obvious""","the act of putting something in position; ""he gave a final set to his hat""","a unit of play in tennis or squash; ""they played two sets of tennis after dinner""","the process of becoming hard or solid by cooling or drying or crystallization; ""the hardening of concrete""; ""he tested the set of the glue""",evil Egyptian god with the head of a beast that has high square ears and a long snout; brother and murderer of Osiris,"the descent of a heavenly body below the horizon; ""before the set of sun""","(psychology) being temporarily ready to respond in a particular way; ""the subjects' set led them to solve problems the familiar way and to overlook the simpler solution""; ""his instructions deliberately gave them the wrong set""","any electronic equipment that receives or transmits radio or tv signals; ""the early sets ran on storage batteries""",,,,,,,,,,,,,,,,,,,,
radio,medium for communication,an electronic receiver that detects and demodulates and amplifies transmitted signals,a communication system based on broadcasting electromagnetic waves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
loss,"something that is lost; ""the car was a total loss""; ""loss of livestock left the rancher bankrupt""","gradual decline in amount or activity; ""weight loss""; ""a serious loss of business""","the act of losing someone or something; ""everyone expected him to win so his loss was a shock""","the disadvantage that results from losing something; ""his loss of credibility led to his resignation""; ""losing him is no great deprivation""","the experience of losing a loved one; ""he sympathized on the loss of their grandfather""","the amount by which the cost of a business exceeds its revenue; ""the company operated at a loss last year""; ""the company operated in the red last year""",military personnel lost by death or capture,"euphemistic expressions for death; ""thousands mourned his passing""",,,,,,,,,,,,,,,,,,,,,,,,,
individual,"a human being; ""there was too much for one person to do""",a single organism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sign,"a perceptible indication of something not immediately apparent (as a visible clue that something has happened); ""he showed signs of strain""; ""they welcomed the signs of spring""","a public display of a message; ""he posted signs in all the shop windows""","any nonverbal action or gesture that encodes a message; ""signals from the boat suddenly stopped""","structure displaying a board on which advertisements can be posted; ""the highway was lined with signboards""",(astrology) one of 12 equal areas into which the zodiac is divided,"(medicine) any objective evidence of the presence of a disorder or disease; ""there were no signs of asphyxiation""","having an indicated pole (as the distinction between positive and negative electric charges); ""he got the polarity of the battery reversed""; ""charges of opposite sign""","an event that is experienced as indicating important things to come; ""he hoped it was an augury""; ""it was a sign from God""",a gesture that is part of a sign language,"a fundamental linguistic unit linking a signifier to that which is signified; ""The bond between the signifier and the signified is arbitrary""--de Saussure","a character indicating a relation between quantities; ""don't forget the minus sign""",,,,,,,,,,,,,,,,,,,,,,
lay,a narrative song with a recurrent refrain,a narrative poem of popular origin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
merely,"and nothing more; ""I was merely asking""; ""it is simply a matter of time""; ""just a scratch""; ""he was only a child""; ""hopes that last but a moment""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scene,"the place where some action occurs; ""the police returned to the scene of the crime""","an incident (real or imaginary); ""their parting was a sad scene""","the visual percept of a region; ""the most desirable feature of the park are the beautiful views""",a consecutive series of pictures that constitutes a unit of action in a film,"a situation treated as an observable object; ""the political picture is favorable""; ""the religious scene in England has changed in the last century""","a subdivision of an act of a play; ""the first act has three scenes""","a display of bad temper; ""he had a fit""; ""she threw a tantrum""; ""he made a scene""","graphic art consisting of the graphic or photographic representation of a visual percept; ""he painted scenes from everyday life""; ""figure 2 shows photographic and schematic views of the equipment""","the context and environment in which something is set; ""the perfect setting for a ghost story""","the painted structures of a stage set that are intended to suggest a particular locale; ""they worked all night painting the scenery""",,,,,,,,,,,,,,,,,,,,,,,
